user_id,anime_id,rating
3,3782,8.0
3,29093,8.0
3,15059,8.0
3,22507,8.0
3,24703,8.0
3,18,8.0
3,3503,7.0
3,185,7.0
3,10568,8.0
3,16009,8.0
3,10080,8.0
3,8525,8.0
3,7054,8.0
3,14467,8.0
3,28387,7.0
3,15735,7.0
3,13331,7.0
3,3958,8.0
3,23121,6.0
3,29785,7.0
3,187,8.0
3,34542,8.0
0,42481,7.11
0,12291,7.48
0,47,8.16
0,24833,8.09
0,30654,8.5
0,28405,7.43
0,19759,7.17
0,32863,7.68
0,38753,7.35
0,40128,7.18
0,37171,8.19
0,34636,8.19
0,31964,7.91
0,33486,8.13
0,36456,8.06
0,38408,7.92
0,36896,7.57
0,31478,7.82
0,32867,8.2
0,38003,8.22
0,34944,7.92
0,38390,6.76
0,40465,6.89
0,35849,7.22
0,38656,7.24
0,17513,5.2
0,29974,5.54
0,36493,6.15
0,18507,7.34
0,36704,7.61
0,38027,7.56
0,22265,7.63
0,26213,7.89
0,33845,7.58
0,35191,7.64
0,39014,7.73
0,35198,7.75
0,19671,7.63
0,41120,7.53
0,35222,7.9
0,17729,7.49
0,29093,7.85
0,29095,7.77
0,20583,8.44
0,32935,8.79
0,25303,7.71
0,29755,7.98
0,40262,7.82
0,28891,8.64
0,38883,8.36
0,40776,8.54
0,38816,7.51
0,30415,7.87
0,39468,8.01
0,40815,8.12
0,578,8.51
0,10408,8.29
0,40230,7.2
0,431,8.66
0,11061,9.04
0,12189,8.08
0,41918,7.34
0,14467,7.44
0,37999,8.41
0,38000,8.52
0,40456,8.63
0,32281,8.85
0,38594,7.6
0,22535,8.34
0,28851,8.94
0,31952,7.19
0,416,7.95
0,11771,8.07
0,16894,8.22
0,22673,7.72
0,24415,8.3
0,30311,7.68
0,31658,8.08
0,15487,7.66
0,19669,7.54
0,22125,7.61
0,29583,7.23
0,17259,7.28
0,34784,7.18
0,31051,8.1
0,16916,7.81
0,32949,7.16
0,18153,7.73
0,35062,8.07
0,40571,7.55
0,38778,6.73
0,30924,6.62
0,10620,7.43
0,37926,6.88
0,19815,8.09
0,20507,7.96
0,30503,8.16
0,31490,7.91
0,38234,8.23
0,853,8.16
0,50185,7.38
0,33255,8.42
0,32542,7.56
0,33524,6.81
0,199,8.78
0,38787,7.39
0,31229,6.89
0,36803,7.24
0,33994,6.91
0,34240,8.31
0,21843,7.63
0,30736,7.43
0,16498,8.53
0,25777,8.5
0,35760,8.62
0,38524,9.06
0,42923,8.03
0,21647,7.92
0,16417,7.39
0,37430,8.14
0,39607,6.68
0,523,8.26
0,34902,7.57
0,39324,7.1
0,33352,8.67
0,37987,8.92
0,32899,6.99
0,35507,7.86
1,9989,8.32
1,31043,8.31
1,31964,7.91
1,33486,8.13
1,36456,8.06
1,38408,7.92
1,36896,7.57
1,39565,8.0
1,35459,7.24
1,1689,7.59
1,11843,8.24
1,1535,8.62
1,28223,8.16
1,37982,6.68
1,37520,8.24
1,813,8.16
1,28121,7.55
1,37347,7.23
1,40453,6.44
1,40454,7.46
1,41120,7.53
1,5114,9.11
1,37105,8.43
1,40052,8.24
1,20583,8.44
1,32935,8.79
1,28891,8.64
1,38883,8.36
1,40776,8.54
1,11617,7.34
1,24703,7.43
1,34281,7.25
1,15451,7.49
1,28825,7.12
1,35376,7.33
1,42897,8.2
1,578,8.51
1,40046,7.84
1,14719,7.9
1,40748,8.66
1,37999,8.41
1,40591,8.65
1,40750,6.34
1,40221,7.56
1,40839,7.13
1,38000,8.52
1,32281,8.85
1,36098,8.56
1,22535,8.34
1,5042,6.85
1,28851,8.94
1,28725,7.84
1,15227,8.22
1,16782,7.9
1,28623,7.26
1,32182,8.49
1,37510,8.81
1,19,8.85
1,30276,8.5
1,34134,7.49
1,39652,6.96
1,39705,7.38
1,31772,7.7
1,31704,7.7
1,12355,8.58
1,28297,7.91
1,23285,6.98
1,437,8.53
1,22135,8.62
1,30240,7.62
1,32485,7.38
1,6114,8.48
1,31240,8.24
1,6675,8.28
1,32542,7.56
1,199,8.78
1,34240,8.31
1,23273,8.66
1,29786,7.24
1,16498,8.53
1,18397,7.87
1,25777,8.5
1,35760,8.62
1,38524,9.06
1,42091,7.72
1,25781,8.41
1,36106,7.81
1,40028,8.81
1,28171,8.17
1,40902,7.32
1,32282,8.1
1,35788,8.02
1,36949,7.97
1,39940,7.75
1,9253,9.08
1,35790,8.0
1,38826,8.3
1,41353,7.07
1,22319,7.79
1,27899,7.03
1,36511,6.38
1,37799,6.42
1,37521,8.73
1,37779,8.52
1,23283,8.1
3,24833,8.09
3,34443,7.29
3,31964,7.91
3,33486,8.13
3,14741,7.71
3,35756,7.38
3,28223,8.16
3,226,7.49
3,5114,9.11
3,37349,7.42
3,11061,9.04
3,37999,8.41
3,39198,8.09
3,38000,8.52
3,32281,8.85
3,33206,7.98
3,30831,8.12
3,32182,8.49
3,37510,8.81
3,23755,7.68
3,19815,8.09
3,30276,8.5
3,30240,7.62
3,37450,8.25
3,37993,7.3
4,11759,7.23
4,12291,7.48
4,1292,7.36
4,47,8.16
4,22729,7.4
4,9989,8.32
4,15039,7.85
4,11433,7.42
4,54,7.07
4,7817,6.86
4,2251,8.37
4,6347,7.53
4,8516,7.69
4,9471,7.58
4,5081,8.33
4,16211,6.14
4,1589,7.34
4,530,7.72
4,740,7.71
4,532,7.88
4,1239,7.62
4,996,7.94
4,20787,7.1
4,10719,7.17
4,14967,7.3
4,21405,7.67
4,1689,7.59
4,2800,7.55
4,232,8.16
4,4975,6.31
4,59,7.4
4,14741,7.71
4,16934,7.5
4,15687,7.26
4,18671,7.55
4,1575,8.7
4,2904,8.91
4,1,8.75
4,5,8.38
4,11843,8.24
4,1535,8.62
4,9379,7.13
4,10638,7.29
4,5177,7.52
4,3702,8.11
4,5593,7.31
4,6746,8.12
4,790,7.9
4,2759,8.01
4,3784,8.31
4,3785,7.63
4,10087,8.28
4,11741,8.56
4,317,7.72
4,2952,7.91
4,1361,6.32
4,9314,6.93
4,121,8.12
4,13629,7.47
4,384,7.0
4,23289,7.84
4,21431,6.87
4,17895,7.74
4,245,8.69
4,411,7.26
4,267,7.83
4,9289,7.91
4,15809,7.76
4,270,7.49
4,777,8.36
4,11077,7.14
4,8479,7.47
4,2178,6.72
4,8074,7.08
4,9515,6.62
4,20853,7.23
4,10408,8.29
4,431,8.66
4,1448,6.83
4,12189,8.08
4,13469,7.36
4,731,8.13
4,21327,7.54
4,570,7.78
4,14719,7.9
4,8525,7.67
4,10080,7.89
4,10805,7.29
4,15117,7.68
4,18679,8.04
4,10460,7.67
4,11739,7.93
4,5678,7.95
4,10098,6.8
4,11887,7.76
4,16001,7.94
4,16782,7.9
4,15379,7.17
4,43,8.27
4,17187,7.44
4,467,8.43
4,416,7.95
4,18153,7.73
4,97,7.8
4,1887,7.74
4,4472,7.8
4,10562,6.18
4,17725,6.76
4,9756,8.36
4,14833,7.25
4,10721,7.95
4,17074,8.77
4,164,8.67
4,457,8.67
4,20,7.98
4,15689,7.93
4,30,8.34
4,1210,8.31
4,10165,8.46
4,3059,7.03
4,18897,7.58
4,11597,8.15
4,19815,8.09
4,5040,8.33
4,2966,8.23
4,7769,7.18
4,8769,6.98
4,10020,7.35
4,853,8.16
4,770,7.3
4,1943,8.04
4,22135,8.62
4,13601,8.34
4,45,8.29
4,44,8.71
4,21561,7.13
4,12531,8.31
4,608,6.43
4,205,8.5
4,19365,6.88
4,2605,7.87
4,199,8.78
4,1033,8.25
4,154,7.75
4,19775,7.65
4,534,7.73
4,535,8.02
4,5958,7.27
4,8407,7.46
4,7858,7.37
4,20057,7.88
4,23327,8.26
4,9253,9.08
4,11577,8.46
4,10863,8.29
4,3086,6.82
4,2418,8.27
4,5681,8.03
4,849,7.83
4,9941,7.86
4,2236,8.12
4,22319,7.79
4,523,8.26
4,6,8.21
4,4106,7.93
4,27,7.3
4,10798,7.35
4,543,7.9
4,2746,6.92
4,548,7.0
4,6956,7.65
4,10521,7.83
4,14813,8.01
4,975,7.38
4,976,7.13
4,23283,8.1
5,5525,7.2
5,38101,7.67
5,33326,5.98
5,37403,7.28
5,25013,8.03
5,21995,7.64
5,38753,7.35
5,40128,7.18
5,1205,7.06
5,3401,6.32
5,21185,7.81
5,41224,7.13
5,28805,8.26
5,34636,8.19
5,36649,8.49
5,31043,8.31
5,31964,7.91
5,33486,8.13
5,1639,4.24
5,37451,7.08
5,28755,7.41
5,15605,5.97
5,31478,7.82
5,38003,8.22
5,34944,7.92
5,1689,7.59
5,39872,5.76
5,38990,7.79
5,1575,8.7
5,34440,7.99
5,2904,8.91
5,8142,7.77
5,10029,7.79
5,10259,7.5
5,37597,7.4
5,35849,7.22
5,1535,8.62
5,28223,8.16
5,37982,6.68
5,37520,8.24
5,30346,8.29
5,38691,8.29
5,28121,7.55
5,37348,7.44
5,6746,8.12
5,226,7.49
5,38671,7.71
5,790,7.9
5,36792,6.81
5,9761,6.47
5,227,8.03
5,21041,6.17
5,18507,7.34
5,36704,7.61
5,22265,7.63
5,35198,7.75
5,38680,8.22
5,40417,8.56
5,33222,6.52
5,8187,6.61
5,13629,7.47
5,2890,7.91
5,23289,7.84
5,27633,7.71
5,39533,8.34
5,40421,8.15
5,37349,7.42
